RUPTURA,0,0,2
RÁPIDAS,0,1,0
RÁPIDOS,0,3,0
RÉGIMEN,0,2,0
RÚSTICA,0,1,0
SABEMOS,0,1,2
SABERLO,1,0,0
SABERSE,1,0,0
SACABAN,3,0,0
SACADAS,0,0,1
SACADOS,0,1,1
SACANDO,4,1,2
SACARLA,0,0,1
SACARLE,0,1,0
SACARON,0,2,1
SACARSE,0,2,0
SACARTE,0,0,1
SACIADO,0,1,0
SACUDIR,0,1,1
SACUDIÓ,0,0,2
SAGRADA,0,2,1
SAGRADO,0,4,1
SALARIO,0,0,1
SALDRÁS,0,0,2
SALDRÍA,0,1,0
SALIDOS,0,2,0
SALIERA,1,2,0
SALIESE,1,0,0
SALIMOS,0,0,5
SALIRLE,1,0,0
SALONES,2,7,1
SALTABA,5,2,0
SALUDAR,0,2,3
SALUDOS,0,2,2
SALVABA,1,0,0
SALVADO,2,2,6
SALVAJE,0,1,0
SAQUITO,1,0,2
SASTRES,0,0,3
SATANÁS,0,1,0
SATURNO,0,0,1
SECARSE,1,0,0
SECCIÓN,0,2,0
SECRETA,0,1,2
SECRETO,0,6,8
SEDOSAS,1,0,0
SEDOSOS,0,0,1
SEGANDO,1,0,0
SEGUIDA,2,0,63
SEGUIDO,2,2,1
SEGUNDA,2,2,19
SEGUNDO,1,0,11
SEGUROS,0,0,1
SEGUÍAN,0,2,1
SELECTA,0,0,1
SEMANAS,2,0,0
SEMILLA,0,0,1
SEMITAS,0,0,1
SENTABA,2,0,0
SENTADA,0,1,2
SENTADO,4,1,8
SENTARA,0,1,1
SENTARÉ,0,0,1
SENTASE,0,0,1
SENTIDO,2,3,3
SENTÍAN,0,1,0
SENTÓSE,0,3,0
SEPARAN,0,1,0
SEPARAR,0,1,0
SEREMOS,0,1,0
SERENOS,0,1,0
SERVIDO,0,2,2
SERVIRÁ,0,0,1
SERVIRÉ,0,0,1
SERVÍAN,0,1,1
SESENTA,2,1,2
SETENTA,2,1,2
SEVILLA,0,2,0
SEÑALAR,0,0,2
SEÑALES,0,4,1
SEÑORAS,0,2,9
SEÑORES,0,2,1
SIEMPRE,37,50,20
SIENTAS,0,0,2
SIENTEN,0,1,0
SIENTES,0,1,0
SILBIDO,2,0,0
SIMPLES,1,3,1
SINDBAD,0,0,2
SISTEMA,0,2,0
SITUADA,0,0,4
SITUADO,0,1,1
SOBRINO,0,0,2
SOCORRO,0,1,0
SOFOCAR,1,0,0
SOLARES,1,0,0
SOLDADO,1,5,0
SOLEDAD,2,0,5
SOLEMNE,2,1,0
SOLTABA,1,0,0
SOLTERA,1,0,0
SOLTERO,0,0,1
SOMBRAS,1,4,0
SOMBRÍA,0,2,0
SOMBRÍO,0,1,0
SONABAN,5,1,0
SONANDO,2,0,0
SONARON,2,6,0
SONDEAR,1,1,0
SONETOS,0,1,0
SONIDOS,1,2,1
SONORAS,0,1,0
SONREÍA,0,4,0
SONREÍR,0,3,0
SONRISA,10,11,6
SONRÍEN,0,1,0
SOPETÓN,0,1,0
SOPLABA,3,0,1
SOPLADO,1,0,0
SOPLARÁ,0,0,1
SORBETE,0,0,1
SORDINA,0,0,2
SOSIEGO,0,0,1
SOSLAYO,0,1,0
SOSTUVE,0,0,1
SOTANAS,1,4,0
SOÑADAS,0,0,2
SOÑANDO,0,1,1
SPANISH,0,1,0
STÉFANE,0,0,1
SUBLIME,0,3,1
SUCESOS,0,9,1
SUDARIO,0,0,2
SUELTAS,0,0,1
SUERTES,1,0,0
SUFRIDA,1,0,1
SUFRIDO,1,0,3
SUJETAR,1,0,0
SUJETOS,0,2,0
SULEIKA,0,0,1
SULTANA,0,0,1
SUNNITA,0,0,1
SUPERAR,0,0,1
SUPIERA,0,3,1
SUPIESE,0,0,2
SUPLICO,0,0,2
SUPONES,0,0,1
SUPONÍA,0,0,1
SUPREMA,0,1,0
SUPREMO,0,1,0
SURCADA,0,1,0
SURCADO,0,2,0
SURGIDO,0,1,0
SURGÍAN,0,1,0
SUSPIRO,1,1,0
SUSURRO,0,2,0
SUTILES,0,0,2
SÉPTIMA,0,0,1
SÉQUITO,0,0,1
SÍLABAS,0,1,0
SÓLIDAS,0,0,1
SÓLIDOS,0,0,1
SÓNNICA,0,0,2
TABERNA,5,2,0
TAIMADA,0,0,1
TALEGOS,1,0,0
TALENTO,0,5,2
TALLABA,0,1,0
TALLADA,0,1,0
TAMAÑOS,0,1,0
TAMBIÉN,0,15,41
TAMPOCO,0,10,3
TAPARON,1,0,0
TAPARSE,1,0,0
TAPICES,0,0,7
TARDABA,0,0,1
TARDADO,0,0,1
TARDARÁ,0,2,0
TARTANA,6,0,0
TEJADOS,0,2,0
TEJIDAS,0,0,1
TEMBLAR,1,0,1
TEMIBLE,2,0,0
TEMIERA,4,0,0
TEMORES,0,0,1
TENACES,0,1,0
TENAZAS,0,1,0
TENDIDA,1,1,3
TENDIDO,3,1,5
TENDRÁN,0,0,2
TENDRÁS,0,0,2
TENDRÍA,0,9,1
TENEMOS,2,7,4
TENERLE,0,1,1
TENERME,0,1,0
TENGÁIS,0,0,2
TENTADO,0,2,0
TENTASE,1,0,0
TERCERA,2,2,15
TERCERO,0,0,2
TERMINA,0,1,4
TERMINE,0,2,0
TERMINÓ,0,1,1
TERNERO,0,0,6
TERRENO,0,2,0
TERRUÑO,0,1,0
TERSURA,1,0,0
TESOROS,0,0,2
TESTERO,0,0,1
TESTIGO,1,1,2
TIEMBLE,0,1,0
TIEMBLO,0,1,0
TIEMPOS,11,16,1
TIENDAS,0,0,4
TIENTAS,1,1,0
TIERNAS,0,1,0
TIERRAS,1,1,1
TIMIDEZ,1,0,1
TIMONEL,1,0,0
TINAYRE,0,0,1
TIRABAN,1,0,0
TIRADOR,1,0,0
TIRANDO,1,1,1
TIRANOS,0,1,0
TIRANÍA,0,2,0
TIRARLE,0,1,0
TIRARON,2,0,0
TIRASEN,2,0,0
TIROTEO,0,1,0
TIZONES,0,0,1
TOCABAN,1,1,1
TOCADOR,0,2,0
TOCANDO,0,2,0
TOCANTE,0,2,0
TOCARLE,2,0,0
TOCASEN,1,0,0
TODAVÍA,0,10,13
TOLERAR,0,1,1
TOMABAN,1,0,0
TOMAMOS,0,0,1
TOMANDO,2,5,3
TOMARLO,1,0,0
TOMARME,0,0,1
TOMARON,1,0,0
TOMARSE,0,2,0
TOMEMOS,0,0,1
TONILLO,0,3,0
TOPANDO,0,1,0
TORCIDA,1,0,0
TORNARÉ,0,0,1
TORNÓSE,0,2,0
TORPEZA,1,0,0
TORTURA,0,0,2
TOSTABA,1,0,0
TOZUDOS,1,0,0
TRABAJA,1,1,1
TRABAJO,7,5,3
TRABUCO,0,3,0
TRADUCE,0,0,1
TRAEDLE,0,0,1
TRAERLA,0,1,0
TRAERLO,0,0,1
TRAGABA,1,0,0
TRAGADO,2,1,0
TRAGARA,0,1,0
TRAIDOR,0,1,1
TRAIGAN,1,0,1
TRAJERA,0,1,0
TRAJESE,0,0,2
TRAMPAS,0,1,0
TRANCES,1,0,0
TRASERA,0,0,1
TRASERO,0,0,2
TRASTOS,1,0,0
TRATABA,4,0,0
TRATADO,1,1,0
TRATARA,1,0,0
TRATARÁ,0,1,0
TRATASE,0,1,0
TRAZABA,1,0,0
TRECHOS,0,1,0
TREINTA,7,1,1
TRIBUNA,0,1,0
TRIENIO,0,1,0
TRISTES,2,2,1
TRIUNFE,0,1,0
TRIUNFO,2,5,1
TROCOSE,1,0,0
TROCÓSE,0,1,0
TROPEZÓ,0,1,0
TROTADO,1,0,0
TRUENOS,0,1,0
TRÁFICO,0,1,0
TRÁGICO,0,1,0
TRÉMULO,0,0,1
TUERTOS,0,0,5
TUPIDAS,1,0,0
TURBADO,0,1,1
TUVIERA,2,2,0
TUVIESE,0,0,2
TUVIMOS,1,1,0
TUVISTE,0,0,4
TÁCTICA,0,3,0
TÉRMINO,0,0,2
TÉTRICA,0,2,0
TÉTRICO,0,1,0
TÍMIDAS,0,0,1
TÍMIDOS,0,1,0
TÚMBATE,0,0,1
UNIERON,0,1,0
UNTARME,0,0,1
UNTARTE,0,0,1
USTEDES,4,6,0
VACANTE,0,1,0
VAGANDO,1,0,0
VAGONES,2,0,0
VALERIO,0,0,1
VALERME,0,0,1
VALIOSA,0,1,0
VALIOSO,0,1,0
VAMPIRO,0,0,5
VANIDAD,0,1,0
VAPORES,2,0,0
VARALES,1,0,0
VARONIL,0,4,0
VAYAMOS,0,2,0
VECINAS,7,1,0
VECINOS,12,6,2
VELADAS,1,0,0
VELADOR,0,1,0
VELARAN,0,0,1
VELASCO,0,0,1
VELILLO,2,0,2
VELLOSO,1,0,0
VELOCES,0,1,0
VENCIDA,3,1,0
VENCIDO,1,2,1
VENDERÉ,0,0,2
VENDIDO,0,1,0
VENDRÁS,0,0,1
VENGARÉ,0,0,1
VENGUES,0,0,1
VENIDAS,1,1,0
VENIMOS,0,1,0
VENTAJA,1,1,0
VENTANA,0,6,1
VERANEO,1,0,0
VERDUGO,2,1,3
VEREMOS,0,2,2
VERSADA,0,0,2
VERSADO,0,1,1
VERSIÓN,0,0,3
VESTIDA,3,0,3
VESTIDO,2,5,4
VESTÍAN,0,1,0
VETEADA,1,0,0
VETUSTO,0,1,0
VEÍANSE,0,2,1
VIAJABA,2,0,0
VIAJADO,0,0,1
VIAJERO,2,0,1
VICARIO,0,3,1
VICENTE,0,3,2
VIDRIOS,0,3,0
VIENTOS,1,1,1
VIENTRE,6,0,2
VINIERA,2,1,1
VINISTE,0,0,3
VIRILES,0,0,1
VISAJES,0,1,0
VISIBLE,1,3,0
VISIRES,0,0,6
VISITAR,1,3,5
VISITAS,1,9,1
VISTOSO,0,1,0
VITALES,0,0,1
VITORIA,0,1,0
VIVEROS,2,0,0
VIVIDAS,0,0,1
VIVIERA,1,0,0
VIVIMOS,0,0,6
VIÑETAS,0,0,1
VOLANDO,1,0,3
VOLARÁN,0,0,1
VOLUMEN,0,0,5
VOLVERÁ,0,3,2
VOLVERÉ,0,2,3
VOMITAR,0,0,1
VORACES,1,0,0
VUELTAS,0,0,4
VUELVAN,0,1,0
VUELVAS,0,0,4
VUELVEN,0,0,1
VUELVES,0,0,5
VUESTRA,1,34,15
VUESTRO,0,4,6
VÉRTIGO,0,1,0
VÍBORAS,0,1,0
VÍCTIMA,0,8,2
VÍVERES,0,0,1
ZAFIROS,0,0,1
ZAMARRA,1,0,0
ZAPATOS,3,4,0
ZOBEIDA,0,0,10
ZOZOBRA,0,3,0
ZUMBABA,1,0,0
ÁRBOLES,0,0,2
ÉNFASIS,0,1,0
ÉXTASIS,0,1,1
ÍMPETUS,0,1,0
ÍNCLITO,0,2,0
ÍNFIMOS,0,1,0
ÍNTIMAS,0,1,0
ÓRDENES,0,12,3
ÚLTIMAS,0,7,0
ÚLTIMOS,0,1,1
